ID,GamePSID,ReleaseYear,Size,is_Digital_game,is_Physical_game
5222,13869,2021.0,0.0,0,0
5223,6853,2018.0,207.0,0,0
5224,8477,2019.0,167.0,0,0
5225,5229,2017.0,376.0,0,0
5226,5234,2017.0,375.0,0,0
5227,9320,2019.0,49203.2,0,0
5228,11639,2021.0,917.0,0,0
5229,11640,2021.0,917.0,0,0
5230,-3992,0.0,0.0,0,0
5231,-3369,0.0,0.0,0,0
5232,-5319,0.0,0.0,0,0
5233,7380,2018.0,917.0,0,0
5234,-4478,0.0,0.0,0,0
5235,5407,2017.0,361.0,0,0
5236,-5077,0.0,0.0,0,0
5237,9339,2019.0,3706.88,0,0
5238,9389,2020.0,3706.88,0,0
5239,8900,2019.0,2805.76,0,0
5240,3392,2015.0,1843.2,0,0
5241,3441,2015.0,3072.0,0,0
5242,3156,2015.0,2938.88,0,0
5243,-4539,0.0,0.0,0,0
5244,-3428,0.0,0.0,0,0
5245,14172,2021.0,0.0,0,0
5246,9370,2019.0,8253.44,0,0
5247,8492,2019.0,166.0,0,0
5248,6594,2018.0,276.0,0,0
5249,9944,2020.0,570.0,0,0
5250,6592,2018.0,276.0,0,0
5251,9884,2020.0,2027.52,0,0
5252,9217,2019.0,54.0,0,0
5253,9220,2019.0,52.0,0,0
5254,9219,2019.0,60.0,0,0
5255,6211,2017.0,5836.8,0,0
5256,6218,2017.0,5836.8,0,0
5257,5329,2017.0,555.0,0,0
5258,5792,2017.0,847.0,0,0
5259,6685,2018.0,847.0,0,0
5260,7314,2018.0,849.0,0,0
5261,7315,2018.0,849.0,0,0
5262,6614,2018.0,305.0,0,0
5263,2674,2014.0,1484.8,0,0
5264,7203,2018.0,17776.64,0,0
5265,5192,2017.0,2764.8,0,0
5266,5189,2017.0,2764.8,0,0
5267,6410,2017.0,1853.44,0,0
5268,8087,2019.0,480.0,0,0
5269,8064,2019.0,480.0,0,0
5270,6935,2018.0,1331.2,0,0
5271,6625,2018.0,1320.96,0,0
5272,10765,2020.0,220.0,0,0
5273,12047,2021.0,323.0,0,0
5274,12049,2021.0,323.0,0,0
5275,12048,2021.0,323.0,0,0
5276,12046,2021.0,323.0,0,0
5277,5486,2017.0,1443.84,0,0
5278,10874,2020.0,8765.44,0,0
5279,10106,2020.0,5816.32,0,0
5280,9263,2019.0,387.0,0,0
5281,10411,2020.0,1341.44,0,0
5282,9262,2019.0,387.0,0,0
5283,-3894,0.0,0.0,0,0
5284,12528,2021.0,0.0,0,0
5285,5721,2017.0,580.0,0,0
5286,10254,2020.0,411.0,0,0
5287,5722,2017.0,583.0,0,0
5288,13275,2021.0,0.0,0,0
5289,13276,2021.0,0.0,0,0
5290,-5324,0.0,0.0,0,0
5291,13235,2021.0,2795.52,0,0
5292,6253,2017.0,4341.76,0,0
5293,6392,2017.0,4341.76,0,0
5294,-2675,0.0,0.0,0,0
5295,11748,2021.0,1617.92,0,0
5296,13827,2021.0,0.0,0,0
5297,9143,2019.0,151.0,0,0
5298,-4781,0.0,0.0,0,0
5299,13394,2021.0,0.0,0,0
5300,13625,2021.0,0.0,0,0
5301,-5480,0.0,0.0,0,0
5302,6047,2018.0,0.0,0,0
5303,5464,2017.0,1730.56,0,0
5304,10220,2020.0,103.0,0,0
5305,10278,2020.0,100.0,0,0
5306,10221,2020.0,61.0,0,0
5307,10522,2020.0,870.0,0,0
5308,9371,2019.0,199.0,0,0
5309,3860,2015.0,1638.4,0,0
5310,9409,2019.0,2078.72,0,0
5311,9406,2019.0,2078.72,0,0
5312,9408,2019.0,2078.72,0,0
5313,11326,2020.0,22016.0,0,0
5314,7583,2018.0,547.0,0,0
5315,4826,2016.0,1269.76,0,0
5316,8187,2019.0,2068.48,0,0
5317,10293,2020.0,428.0,0,0
5318,7757,2018.0,10270.72,0,0
5319,7571,2017.0,1843.2,0,0
5320,10692,2020.0,1699.84,0,0
5321,10693,2020.0,1699.84,0,0
5322,-3774,0.0,0.0,0,0
5323,-2790,0.0,0.0,0,0
5324,7789,2018.0,681.0,0,0
5325,10154,2020.0,18800.64,0,0
5326,13091,2021.0,0.0,0,0
5327,2657,2014.0,19097.6,0,0
5328,5876,2017.0,31590.4,0,0
5329,9198,2019.0,6512.64,0,0
5330,8521,2019.0,6533.12,0,0
5331,8175,2019.0,6543.36,0,0
5332,8487,2019.0,6522.88,0,0
5333,10156,2020.0,19281.92,0,0
5334,4733,2016.0,2508.8,0,0
5335,4893,2016.0,2140.16,0,0
5336,7205,2018.0,4587.52,0,0
5337,7392,2018.0,862.0,0,0
5338,6058,2018.0,2344.96,0,0
5339,6287,2018.0,2355.2,0,0
5340,7035,2018.0,76380.16,0,0
5341,4460,2016.0,40017.92,0,0
5342,-3551,0.0,0.0,0,0
5343,6697,2018.0,12288.0,0,0
5344,6698,2018.0,12288.0,0,0
5345,3327,2015.0,19456.0,0,0
5346,8195,2019.0,32276.48,0,0
5347,6696,2018.0,12288.0,0,0
5348,12150,2021.0,0.0,0,0
5349,-3360,0.0,0.0,0,0
5350,6888,2018.0,168.0,0,0
5351,7295,2018.0,256.0,0,0
5352,6848,2018.0,170.0,0,0
5353,8448,2019.0,231.0,0,0
5354,8699,2019.0,350.0,0,0
5355,8447,2019.0,233.0,0,0
5356,4350,2016.0,5396.48,0,0
5357,7793,2018.0,1413.12,0,0
5358,5074,2017.0,826.0,0,0
5359,5077,2017.0,826.0,0,0
5360,13490,2021.0,0.0,0,0
5361,2609,2014.0,26726.4,0,0
5362,-4013,0.0,0.0,0,0
5363,6778,2018.0,8120.32,0,0
5364,5869,2017.0,294.0,0,0
5365,5491,2017.0,589.0,0,0
5366,5544,2017.0,589.0,0,0
5367,8128,2019.0,1556.48,0,0
5368,8127,2019.0,1556.48,0,0
5369,-5087,0.0,0.0,0,0
5370,-5431,0.0,0.0,0,0
5371,6695,2018.0,1320.96,0,0
5372,12010,2021.0,666.0,0,0
5373,12009,2021.0,666.0,0,0
5374,11444,2021.0,10844.16,0,0
5375,3851,2016.0,2560.0,0,0
5376,6369,2018.0,4116.48,0,0
5377,-3353,0.0,0.0,0,0
5378,5054,2017.0,12288.0,0,0
5379,7158,2018.0,646.0,0,0
5380,6864,2018.0,625.0,0,0
5381,4320,2017.0,602.0,0,0
5382,5727,2017.0,1126.4,0,0
5383,5724,2017.0,1126.4,0,0
5384,5533,2017.0,35020.8,0,0
5385,10890,2020.0,27217.92,0,0
5386,4088,2016.0,40857.6,0,0
5387,8107,2019.0,27770.88,0,0
5388,7827,2018.0,16240.64,0,0
5389,10016,2020.0,18800.64,0,0
5390,5240,2017.0,960.0,0,0
5391,13448,2021.0,0.0,0,0
5392,7000,2018.0,901.0,0,0
5393,12027,2021.0,10383.36,0,0
5394,6182,2017.0,110.0,0,0
5395,6280,2017.0,110.0,0,0
5396,6262,2017.0,108.0,0,0
5397,7647,2018.0,1525.76,0,0
5398,7664,2018.0,1525.76,0,0
5399,7363,2018.0,1361.92,0,0
5400,7288,2018.0,1361.92,0,0
5401,7524,2018.0,1361.92,0,0
5402,9265,2019.0,4945.92,0,0
5403,9266,2019.0,4945.92,0,0
5404,9270,2019.0,4945.92,0,0
5405,10097,2020.0,4290.56,0,0
5406,10098,2020.0,4280.32,0,0
5407,3547,2015.0,6246.4,0,0
5408,4136,2015.0,5836.8,0,0
5409,3151,2015.0,4505.6,0,0
5410,3468,2015.0,6338.56,0,0
5411,4812,2016.0,39833.6,0,0
5412,3501,2015.0,29798.4,0,0
5413,5929,2017.0,24883.2,0,0
5414,10314,2020.0,9881.6,0,0
5415,11509,2021.0,403.0,0,0
5416,-5406,0.0,0.0,0,0
5417,9249,2019.0,1873.92,0,0
5418,3494,2015.0,13516.8,0,0
5419,2661,2014.0,11304.96,0,0
5420,9923,2020.0,230.0,0,0
5421,9922,2020.0,230.0,0,0
5422,6439,2018.0,22487.04,0,0
5423,7834,2019.0,17827.84,0,0
5424,-748,0.0,0.0,0,0
5425,10443,2020.0,410.0,0,0
5426,10442,2020.0,410.0,0,0
5427,11186,2020.0,409.0,0,0
5428,11595,2021.0,408.0,0,0
5429,8982,2019.0,233.0,0,0
5430,9113,2019.0,231.0,0,0
5431,8983,2019.0,240.0,0,0
5432,9361,2019.0,224.0,0,0
5433,7724,2018.0,1351.68,0,0
5434,2727,2014.0,2211.84,0,0
5435,5073,2017.0,2058.24,0,0
5436,6078,2017.0,2355.2,0,0
5437,3694,2015.0,6963.2,0,0
5438,7361,2018.0,20142.08,0,0
5439,7349,2018.0,20142.08,0,0
5440,9271,2019.0,20674.56,0,0
5441,6683,2018.0,26931.2,0,0
5442,5714,2017.0,25958.4,0,0
5443,6687,2018.0,26931.2,0,0
5444,6249,2017.0,26214.4,0,0
5445,3079,2015.0,18667.52,0,0
5446,10726,2020.0,924.0,0,0
5447,8879,2019.0,425.0,0,0
5448,8838,2019.0,423.0,0,0
5449,13682,2021.0,0.0,0,0
5450,9330,2019.0,3409.92,0,0
5451,9329,2019.0,3409.92,0,0
5452,13131,2021.0,0.0,0,0
5453,12842,2021.0,0.0,0,0
5454,12841,2021.0,0.0,0,0
5455,10630,2020.0,475.0,0,0
5456,7388,2018.0,42.0,0,0
5457,7377,2018.0,42.0,0,0
5458,3912,2016.0,4505.6,0,0
5459,3916,2015.0,4505.6,0,0
5460,11451,2020.0,1054.72,0,0
5461,11452,2020.0,1054.72,0,0
5462,8650,2019.0,6103.04,0,0
5463,4483,2016.0,1085.44,0,0
5464,4948,2016.0,1116.16,0,0
5465,9929,2020.0,140.0,0,0
5466,13456,2021.0,0.0,0,0
5467,13455,2021.0,0.0,0,0
5468,13454,2021.0,0.0,0,0
5469,11375,2020.0,2140.16,0,0
5470,13662,2021.0,0.0,0,0
5471,12722,2021.0,0.0,0,0
5472,13663,2021.0,0.0,0,0
5473,12721,2021.0,0.0,0,0
5474,2168,2013.0,1638.4,0,0
5475,8491,2019.0,3102.72,0,0
5476,-4976,0.0,0.0,0,0
5477,7389,2018.0,792.0,0,0
5478,3022,2016.0,2304.0,0,0
5479,4945,2016.0,10670.08,0,0
5480,6422,2018.0,151.0,0,0
5481,2791,2016.0,80.0,0,0
5482,8665,2019.0,5662.72,0,0
5483,5827,2017.0,1331.2,0,0
5484,4557,2016.0,497.0,0,0
5485,2213,2014.0,332.0,0,0
5486,2288,2014.0,373.0,0,0
5487,-4686,0.0,0.0,0,0
5488,13510,2021.0,0.0,0,0
5489,13508,2021.0,0.0,0,0
5490,13509,2021.0,0.0,0,0
5491,10834,2020.0,405.0,0,0
5492,10841,2020.0,405.0,0,0
5493,13459,2021.0,0.0,0,0
5494,13458,2021.0,0.0,0,0
5495,13620,2021.0,0.0,0,0
5496,13621,2021.0,0.0,0,0
5497,11300,2020.0,326.0,0,0
5498,11298,2020.0,326.0,0,0
5499,7441,2018.0,363.0,0,0
5500,7440,2018.0,363.0,0,0
5501,12506,2021.0,0.0,0,0
5502,12635,2021.0,0.0,0,0
5503,12507,2021.0,0.0,0,0
5504,4469,2016.0,86.0,0,0
5505,4087,2016.0,82.0,0,0
5506,11445,2021.0,286.0,0,0
5507,4359,2016.0,82.0,0,0
5508,3955,2016.0,81.0,0,0
5509,10815,2020.0,418.0,0,0
5510,4582,2016.0,151.0,0,0
5511,4158,2016.0,144.0,0,0
5512,8190,2019.0,201.0,0,0
5513,8793,2019.0,324.0,0,0
5514,4208,2016.0,44851.2,0,0
5515,8794,2019.0,318.0,0,0
5516,8795,2019.0,8335.36,0,0
5517,12017,2021.0,7608.32,0,0
5518,9896,2020.0,100.0,0,0
5519,9906,2020.0,40222.72,0,0
5520,6300,2017.0,14888.96,0,0
5521,9349,2019.0,73.0,0,0
5522,9109,2019.0,2037.76,0,0
5523,-4231,0.0,0.0,0,0
5524,10537,2020.0,796.0,0,0
5525,10072,2020.0,363.0,0,0
5526,7956,2018.0,720.0,0,0
5527,9759,2020.0,492.0,0,0
5528,10070,2020.0,363.0,0,0
5529,10071,2020.0,363.0,0,0
5530,5146,2017.0,550.0,0,0
5531,5145,2017.0,550.0,0,0
5532,5169,2017.0,550.0,0,0
5533,10967,2020.0,814.0,0,0
5534,7914,2018.0,4433.92,0,0
5535,7915,2018.0,4423.68,0,0
5536,8348,2019.0,228.0,0,0
5537,8977,2019.0,366.0,0,0
5538,6899,2018.0,1935.36,0,0
5539,-950,0.0,0.0,0,0
5540,10102,2020.0,1259.52,0,0
5541,10035,2020.0,1259.52,0,0
5542,10064,2020.0,364.0,0,0
5543,10063,2020.0,363.0,0,0
5544,10062,2020.0,365.0,0,0
5545,7408,2018.0,3747.84,0,0
5546,4243,2016.0,54.0,0,0
5547,7484,2019.0,1290.24,0,0
5548,2849,2014.0,42086.4,0,0
5549,11569,2021.0,8714.24,0,0
5550,6504,2018.0,4249.6,0,0
5551,3017,2015.0,10383.36,0,0
5552,4728,2016.0,13414.4,0,0
5553,9589,2020.0,35133.44,0,0
5554,12227,2021.0,0.0,0,0
5555,12226,2021.0,0.0,0,0
5556,12415,2021.0,0.0,0,0
5557,12411,2021.0,0.0,0,0
5558,1971,2013.0,417.0,0,0
5559,7898,2019.0,92.0,0,0
5560,3720,2015.0,463.0,0,0
5561,10906,2020.0,607.0,0,0
5562,10530,2020.0,943.0,0,0
5563,5761,2017.0,91.0,0,0
5564,5741,2017.0,0.0,0,0
5565,3949,2016.0,911.0,0,0
5566,7960,2019.0,1986.56,0,0
5567,5379,2017.0,23777.28,0,0
5568,4257,2016.0,0.0,0,0
5569,3643,2015.0,22630.4,0,0
5570,3068,2015.0,21708.8,0,0
5571,5765,2017.0,128.0,0,0
5572,5807,2017.0,221.0,0,0
5573,5789,2017.0,10659.84,0,0
5574,11294,2020.0,31139.84,0,0
5575,11295,2020.0,32102.4,0,0
5576,11296,2020.0,31559.68,0,0
5577,7485,2018.0,31539.2,0,0
5578,5715,2017.0,30924.8,0,0
5579,6421,2018.0,408.0,0,0
5580,8571,2019.0,8622.08,0,0
5581,8196,2019.0,8161.28,0,0
5582,7657,2018.0,8140.8,0,0
5583,8059,2019.0,8151.04,0,0
5584,6796,2019.0,369.0,0,0
5585,1724,2013.0,6328.32,0,0
5586,3512,2015.0,8294.4,0,0
5587,6023,2017.0,17612.8,0,0
5588,6368,2017.0,7700.48,0,0
5589,6390,2017.0,7700.48,0,0
5590,11455,2020.0,9738.24,0,0
5591,5557,2017.0,211.0,0,0
5592,6858,2018.0,659.0,0,0
5593,9585,2020.0,4433.92,0,0
5594,9150,2019.0,191.0,0,0
5595,9151,2019.0,191.0,0,0
5596,5756,2017.0,1126.4,0,0
5597,5005,2016.0,907.0,0,0
5598,4327,2016.0,211.0,0,0
5599,5339,2017.0,2560.0,0,0
5600,5344,2017.0,2560.0,0,0
5601,3789,2015.0,0.0,0,0
5602,11205,2020.0,83.0,0,0
5603,11204,2020.0,83.0,0,0
5604,10157,2020.0,2529.28,0,0
5605,6337,2017.0,3983.36,0,0
5606,6341,2017.0,3983.36,0,0
5607,-3127,0.0,0.0,0,0
5608,5949,2017.0,1269.76,0,0
5609,2272,2014.0,457.0,0,0
5610,7737,2018.0,623.0,0,0
5611,12970,2021.0,0.0,0,0
5612,7217,2018.0,204.0,0,0
5613,7218,2018.0,204.0,0,0
5614,7216,2018.0,204.0,0,0
5615,3762,2015.0,305.0,0,0
5616,4337,2016.0,290.0,0,0
5617,9519,2019.0,477.0,0,0
5618,9520,2019.0,477.0,0,0
5619,5919,2017.0,41.0,0,0
5620,5923,2017.0,41.0,0,0
5621,5431,2017.0,11571.2,0,0
5622,9083,2019.0,615.0,0,0
5623,9056,2019.0,615.0,0,0
5624,11863,2021.0,132.0,0,0
5625,11865,2021.0,0.0,0,0
5626,11864,2021.0,132.0,0,0
5627,9727,2020.0,6533.12,0,0
5628,9728,2020.0,2396.16,0,0
5629,9441,2019.0,1495.04,0,0
5630,8057,2019.0,816.0,0,0
5631,12422,2021.0,0.0,0,0
5632,5991,2018.0,976.0,0,0
5633,4039,2016.0,176.0,0,0
5634,7165,2018.0,640.0,0,0
5635,7206,2018.0,640.0,0,0
5636,-4223,0.0,0.0,0,0
5637,-292,0.0,0.0,0,0
5638,-4101,0.0,0.0,0,0
5639,6782,2018.0,415.0,0,0
5640,6781,2018.0,415.0,0,0
5641,4931,2016.0,377.0,0,0
5642,2684,2014.0,16117.76,0,0
5643,3701,2015.0,16117.76,0,0
5644,4678,2016.0,19660.8,0,0
5645,9170,2019.0,316.0,0,0
5646,9169,2019.0,316.0,0,0
5647,8839,2019.0,7782.4,0,0
5648,14097,2021.0,0.0,0,0
5649,7531,2018.0,2375.68,0,0
5650,7682,2018.0,2181.12,0,0
5651,8040,2019.0,707.0,0,0
5652,11119,2020.0,882.0,0,0
5653,8041,2019.0,707.0,0,0
5654,11400,2020.0,496.0,0,0
5655,11446,2020.0,496.0,0,0
5656,11401,2020.0,496.0,0,0
5657,11399,2020.0,496.0,0,0
5658,6571,2018.0,898.0,0,0
5659,-4595,0.0,0.0,0,0
5660,-1549,0.0,0.0,0,0
5661,4292,2016.0,10823.68,0,0
5662,2745,2014.0,0.0,0,0
5663,5801,2017.0,174.0,0,0
5664,9932,2020.0,105.0,0,0
5665,9992,2020.0,103.0,0,0
5666,9939,2020.0,111.0,0,0
5667,4656,2016.0,1024.0,0,0
5668,12200,2021.0,0.0,0,0
5669,12201,2021.0,0.0,0,0
5670,12203,2021.0,371.0,0,0
5671,5494,2017.0,5939.2,0,0
5672,-3761,0.0,0.0,0,0
5673,13741,2021.0,2088.96,0,0
5674,12127,2021.0,0.0,0,0
5675,12125,2021.0,0.0,0,0
5676,12126,2021.0,0.0,0,0
5677,12124,2021.0,0.0,0,0
5678,-3123,0.0,0.0,0,0
5679,10204,2020.0,1167.36,0,0
5680,10203,2020.0,1167.36,0,0
5681,4413,2016.0,979.0,0,0
5682,7025,2018.0,370.0,0,0
5683,6533,2018.0,370.0,0,0
5684,9460,2019.0,137.0,0,0
5685,11710,2021.0,219.0,0,0
5686,11709,2021.0,219.0,0,0
5687,4232,2016.0,2457.6,0,0
5688,6091,2017.0,4300.8,0,0
5689,7187,2018.0,3758.08,0,0
5690,11465,2020.0,658.0,0,0
5691,11464,2020.0,658.0,0,0
5692,11024,2020.0,559.0,0,0
5693,10844,2020.0,559.0,0,0
5694,8979,2019.0,3737.6,0,0
5695,9218,2019.0,3737.6,0,0
5696,8997,2019.0,3737.6,0,0
5697,2723,2014.0,1331.2,0,0
5698,6388,2017.0,214.0,0,0
5699,6428,2017.0,214.0,0,0
5700,6431,2017.0,214.0,0,0
5701,11051,2020.0,1269.76,0,0
5702,13382,2021.0,0.0,0,0
5703,13381,2021.0,0.0,0,0
5704,6846,2018.0,2836.48,0,0
5705,6763,2018.0,2529.28,0,0
5706,6843,2018.0,2836.48,0,0
5707,6836,2018.0,2908.16,0,0
5708,12959,2021.0,0.0,0,0
5709,12958,2021.0,0.0,0,0
5710,5992,2017.0,1126.4,0,0
5711,2994,2015.0,16179.2,0,0
5712,-4903,0.0,0.0,0,0
5713,-3426,0.0,0.0,0,0
5714,5235,2017.0,3020.8,0,0
5715,5653,2016.0,8396.8,0,0
5716,5230,2017.0,3020.8,0,0
5717,5502,2017.0,10035.2,0,0
5718,5231,2017.0,1597.44,0,0
5719,4995,2016.0,1669.12,0,0
5720,5503,2015.0,10035.2,0,0
5721,3504,2015.0,176.0,0,0
5722,6359,2017.0,702.0,0,0
5723,3060,2015.0,18974.72,0,0
5724,7569,2016.0,20398.08,0,0
5725,3032,2015.0,20367.36,0,0
5726,2861,0.0,19046.4,0,0
5727,3451,2015.0,20367.36,0,0
5728,2346,2014.0,22630.4,0,0
5729,4405,2015.0,0.0,0,0
5730,2209,2013.0,24391.68,0,0
5731,2285,2014.0,24422.4,0,0
5732,6567,2018.0,47656.96,0,0
5733,-5089,0.0,0.0,0,0
5734,5094,2017.0,15974.4,0,0
5735,4780,2016.0,15974.4,0,0
5736,4443,2016.0,16076.8,0,0
5737,4975,2016.0,15974.4,0,0
5738,-3691,0.0,0.0,0,0
5739,-3146,0.0,0.0,0,0
5740,13231,2021.0,0.0,0,0
5741,13232,2021.0,0.0,0,0
5742,3377,2015.0,18124.8,0,0
5743,4448,2016.0,23930.88,0,0
5744,5786,2017.0,30617.6,0,0
5745,7427,2018.0,34826.24,0,0
5746,8615,2019.0,36976.64,0,0
5747,10365,2020.0,38205.44,0,0
5748,12693,2021.0,0.0,0,0
5749,-1855,0.0,0.0,0,0
5750,5966,2017.0,1505.28,0,0
5751,8400,2019.0,9441.28,0,0
5752,10974,2020.0,1658.88,0,0
5753,4453,2016.0,2283.52,0,0
5754,13600,2021.0,0.0,0,0
5755,4410,2016.0,10321.92,0,0
5756,4737,2016.0,9011.2,0,0
5757,3738,2015.0,8396.8,0,0
5758,4282,2016.0,8396.8,0,0
5759,10547,2020.0,6041.6,0,0
5760,-4421,0.0,0.0,0,0
5761,8334,2019.0,3471.36,0,0
5762,10579,2020.0,4044.8,0,0
5763,7468,2018.0,1751.04,0,0
5764,7612,2018.0,1781.76,0,0
5765,-5329,0.0,0.0,0,0
5766,12801,2021.0,0.0,0,0
5767,12800,2021.0,0.0,0,0
5768,11563,2021.0,0.0,0,0
5769,5671,2017.0,2037.76,0,0
5770,6537,2018.0,1566.72,0,0
5771,5643,2017.0,1351.68,0,0
5772,6534,2018.0,1576.96,0,0
5773,6360,2017.0,886.0,0,0
5774,3718,2015.0,32870.4,0,0
5775,7795,2018.0,44994.56,0,0
5776,7112,2018.0,394.0,0,0
5777,11175,2020.0,1679.36,0,0
5778,-3442,0.0,0.0,0,0
5779,11007,2020.0,2375.68,0,0
5780,12578,2021.0,0.0,0,0
5781,10519,2020.0,1955.84,0,0
5782,5599,2017.0,442.0,0,0
5783,11083,2020.0,764.0,0,0
5784,13740,2021.0,0.0,0,0
5785,13739,2021.0,0.0,0,0
5786,10578,2020.0,3092.48,0,0
5787,-4583,0.0,0.0,0,0
5788,8785,2019.0,3983.36,0,0
5789,3874,2015.0,1433.6,0,0
5790,7092,2018.0,6952.96,0,0
5791,2842,2014.0,22323.2,0,0
5792,6765,2018.0,34846.72,0,0
5793,13656,2021.0,0.0,0,0
5794,8101,2019.0,23234.56,0,0
5795,4003,2016.0,11673.6,0,0
5796,6203,2017.0,350.0,0,0
5797,6204,2017.0,359.0,0,0
5798,-5028,0.0,0.0,0,0
5799,8233,2019.0,2570.24,0,0
5800,8232,2019.0,2570.24,0,0
5801,8500,2019.0,2570.24,0,0
5802,12979,2021.0,0.0,0,0
5803,12978,2021.0,0.0,0,0
5804,12560,2021.0,0.0,0,0
5805,13088,2021.0,0.0,0,0
5806,12580,2021.0,0.0,0,0
5807,12579,2021.0,0.0,0,0
5808,-4501,0.0,0.0,0,0
5809,-4504,0.0,0.0,0,0
5810,8141,2019.0,889.0,0,0
5811,9335,2019.0,4648.96,0,0
5812,8895,2019.0,3072.0,0,0
5813,3268,2015.0,3082.24,0,0
5814,4714,2016.0,3604.48,0,0
5815,7794,2018.0,5642.24,0,0
5816,14157,2021.0,0.0,0,0
5817,5462,2017.0,11765.76,0,0
5818,10343,2020.0,45342.72,0,0
5819,13980,2021.0,0.0,0,0
5820,7637,2018.0,221.0,0,0
5821,7639,2018.0,221.0,0,0
5822,7638,2018.0,221.0,0,0
5823,3549,2015.0,392.0,0,0
5824,4992,2016.0,436.0,0,0
5825,3823,2015.0,5734.4,0,0
5826,13876,2021.0,0.0,0,0
5827,5307,2017.0,1740.8,0,0
5828,8832,2019.0,3205.12,0,0
5829,7104,2019.0,8048.64,0,0
5830,4814,2017.0,2764.8,0,0
5831,5295,2017.0,1894.4,0,0
5832,7402,2018.0,1945.6,0,0
5833,7614,2018.0,1945.6,0,0
5834,10233,2020.0,1884.16,0,0
5835,6604,2018.0,2150.4,0,0
5836,-2644,0.0,0.0,0,0
5837,6674,2018.0,4679.68,0,0
5838,7397,2019.0,292.0,0,0
5839,8669,2019.0,283.0,0,0
5840,10887,2020.0,405.0,0,0
5841,4940,2016.0,318.0,0,0
5842,9236,2019.0,2754.56,0,0
5843,9239,2019.0,2754.56,0,0
5844,8335,2019.0,1341.44,0,0
5845,11553,2021.0,1576.96,0,0
5846,4262,2016.0,216.0,0,0
5847,4284,2016.0,206.0,0,0
5848,4951,2016.0,220.0,0,0
5849,6544,2018.0,535.0,0,0
5850,6386,2017.0,533.0,0,0
5851,7394,2021.0,850.0,0,0
5852,8458,2019.0,339.0,0,0
5853,8471,2019.0,339.0,0,0
5854,8828,2019.0,345.0,0,0
5855,2347,2014.0,233.0,0,0
5856,8701,2019.0,12359.68,0,0
5857,2668,2014.0,230.0,0,0
5858,2108,2013.0,0.0,0,0
5859,2677,2014.0,14080.0,0,0
5860,3579,2015.0,18821.12,0,0
5861,4609,2016.0,35430.4,0,0
5862,5988,2017.0,38809.6,0,0
5863,7572,2018.0,40468.48,0,0
5864,9018,2019.0,42506.24,0,0
5865,10793,2020.0,40785.92,0,0
5866,13427,2021.0,0.0,0,0
5867,8902,2019.0,201.0,0,0
5868,9105,2019.0,200.0,0,0
5869,8901,2019.0,203.0,0,0
5870,11102,2020.0,1689.6,0,0
5871,11128,2020.0,1689.6,0,0
5872,-3665,0.0,0.0,0,0
5873,10840,2020.0,321.0,0,0
5874,10478,2020.0,2846.72,0,0
5875,7170,2018.0,1843.2,0,0
5876,9430,2019.0,150.0,0,0
5877,10640,2020.0,150.0,0,0
5878,8449,2019.0,845.0,0,0
5879,8389,2019.0,845.0,0,0
5880,5245,2017.0,9011.2,0,0
5881,7292,2018.0,201.0,0,0
5882,8885,2019.0,232.0,0,0
5883,7291,2018.0,203.0,0,0
5884,4533,2016.0,5949.44,0,0
5885,7848,2019.0,1034.24,0,0
5886,7847,2019.0,1034.24,0,0
5887,9905,2020.0,6348.8,0,0
5888,10710,2020.0,5969.92,0,0
5889,5955,2017.0,5120.0,0,0
5890,3112,2015.0,24064.0,0,0
5891,3813,2015.0,4096.0,0,0
5892,10026,2020.0,92794.88,0,0
5893,8950,2019.0,3420.16,0,0
5894,2207,2014.0,30330.88,0,0
5895,2208,2014.0,30617.6,0,0
5896,5062,2017.0,41533.44,0,0
5897,1946,2013.0,11601.92,0,0
5898,4877,2016.0,44544.0,0,0
5899,4889,2016.0,44544.0,0,0
5900,4892,2016.0,44544.0,0,0
5901,4876,2016.0,44544.0,0,0
5902,4882,2016.0,67983.36,0,0
5903,7924,2018.0,29736.96,0,0
5904,7926,2018.0,29726.72,0,0
5905,7925,2018.0,29726.72,0,0
5906,7923,2018.0,29726.72,0,0
5907,7504,2018.0,3184.64,0,0
5908,2894,2014.0,223.0,0,0
5909,10312,2020.0,452.0,0,0
5910,-4729,0.0,0.0,0,0
5911,7360,2018.0,1525.76,0,0
5912,7611,2018.0,1525.76,0,0
5913,5043,2017.0,599.0,0,0
5914,6017,2017.0,583.0,0,0
5915,10550,2020.0,777.0,0,0
5916,10549,2020.0,777.0,0,0
5917,6348,2017.0,637.0,0,0
5918,-4997,0.0,0.0,0,0
5919,7439,2018.0,10659.84,0,0
5920,3964,2016.0,2969.6,0,0
5921,3965,2016.0,2969.6,0,0
5922,13909,2021.0,0.0,0,0
5923,6157,2017.0,3829.76,0,0
5924,5841,2017.0,4608.0,0,0
5925,10968,2020.0,11192.32,0,0
5926,7530,2018.0,8304.64,0,0
5927,9533,2019.0,4464.64,0,0
5928,9535,2019.0,4464.64,0,0
5929,14174,2021.0,0.0,0,0
5930,7623,2018.0,37171.2,0,0
5931,6636,2018.0,37304.32,0,0
5932,11085,2020.0,11243.52,0,0
5933,9425,2019.0,203.0,0,0
5934,9689,2020.0,212.0,0,0
5935,9426,2019.0,240.0,0,0
5936,9690,2020.0,245.0,0,0
5937,9372,2019.0,152.0,0,0
5938,9691,2020.0,131.0,0,0
